bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
5354,The Brethren,John Grisham,3.73,385339674,9.78039E+12,eng,384,76085,1505,12/27/2005,Delta
5356,The King of Torts,John Grisham,3.68,385339658,9.78039E+12,eng,276,68098,1705,12/27/2005,Delta
5357,Skipping Christmas,John Grisham,3.49,99481685,9.7801E+12,eng,198,46334,3399,11/6/2004,Arrow
5358,The Firm,Robin Waterfield/John Grisham,4.01,582418275,9.78058E+12,eng,76,540910,3378,2/15/2000,Addison Wesley Publishing Company
5359,The Client,John Grisham,4,385339089,9.78039E+12,eng,483,367399,1978,3/16/2010,Delta
5360,A Painted House,John Grisham,3.7,385337930,9.78039E+12,eng,384,67857,3375,2/3/2004,Bantam
5362,The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller,3.99,739342770,9.78074E+12,eng,0,241,9,10/10/2006,Random House Audio
5364,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,4.32,385335970,9.78039E+12,eng,743,222140,11121,8/7/2001,Bantam
5368,Forever Amber,Kathleen Winsor,3.99,141009829,9.78014E+12,eng,972,14409,849,7/25/2002,Penguin
5370,Amber Brown Is Green With Envy,Paula Danziger/Tony Ross,3.95,439071712,9.78044E+12,en-GB,160,834,42,8/1/2004,Scholastic
5371,Amber Brown Is Not a Crayon,Paula Danziger/Tony Ross,3.84,142406198,9.78014E+12,eng,96,4787,189,9/7/2006,Puffin Books
5372,Amber and Ashes (Dragonlance: The Dark Disciple  #1),Margaret Weis,3.87,786937424,9.78079E+12,eng,336,2637,64,7/1/2005,Wizards of the Coast
5373,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,747411875,9.78075E+12,eng,509,76,5,11/12/1992,Time Warner Paperbacks
5374,The Dragon's Eye (Dragonology Chronicles  #1),Dugald A. Steer/Douglas Carrel,3.82,763628107,9.78076E+12,eng,221,2221,113,11/14/2006,Candlewick Press
5375,The Dragon's Eye (Erec Rex  #1),Kaza Kingsley/Melvyn Grant,4,978655567,9.78098E+12,eng,341,59,8,10/1/2006,Firelight Press
5376,Dragon's Eye (Stonefort  #1),James A. Hetley,3.43,441013724,9.78044E+12,en-US,368,133,16,10/31/2006,Ace
5396,Dragon's Eye,Christopher Stasheff/William R. Forstchen/Nick DiChario/S.N. Lewitt/Bill Fawcett/Mike Resnick/Mickey Zucker Reichert/S.M. Stirling/Diane Duane/Jody Lynn Nye/Roland J. Green/Teresa Patterson/Judith R. Conly,3.51,671876090,9.78067E+12,en-GB,279,41,7,7/1/1994,Baen Books
5402,Stand Back  Said the Elephant  "I'm Going to Sneeze!",Patricia Thomas/Wallace Tripp,4.39,688093388,9.78069E+12,eng,32,1004,130,4/23/1990,William Morrow & Company  Inc.
5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton,4.08,452011469,9.78045E+12,eng,336,2841,224,4/1/1995,Plume Books
5412,The Stand: Das letzte Gefecht,Stephen King/Joachim Korber,4.34,3404134117,9.7834E+12,ger,1227,256,16,9/1/2003,Bastei Lubbe
5413,'Salem's Lot,Stephen King/Jerry N. Uelsmann,4.25,385516487,9.78039E+12,eng,594,84123,571,11/1/2005,Doubleday
5414,'Salem's Lot,Stephen King/Ron McLarty,4.02,743536967,9.78074E+12,eng,17,227,54,1/19/2004,Simon & Schuster Audio
5415,'Salem's Lot,Stephen King,4.02,965772411,9.78097E+12,eng,405,1039,130,10/17/1975,Doubleday
5417,Carrie / 'Salem's Lot / The Shining,Stephen King,4.54,517219026,9.78052E+12,eng,1096,13137,61,7/2/2002,Wings
5419,'Salem's Lot,Stephen King,4.02,451092317,9.78045E+12,en-US,427,178,35,11/13/1979,Signet
5420,'Salem's Lot,Stephen King,4.02,340770538,9.78034E+12,eng,586,25,6,10/6/2010,Hodder & Stoughton Ltd
5427,Orientalism,Edward W. Said,4.08,141187425,9.78014E+12,eng,396,873,77,8/28/2003,Penguin Classics
5439,Interpreter of Maladies,Jhumpa Lahiri,4.15,618101365,9.78062E+12,eng,198,131876,8009,5/22/2000,Houghton Mifflin Harcourt
5442,The Faiths of the Founding Fathers,David L. Holmes,3.89,195300920,9.7802E+12,en-US,225,461,66,3/1/2006,Oxford University Press  USA
5452,Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares,3.83,553375938,9.78055E+12,eng,338,61435,1290,6/13/2006,Ember
5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares,3.81,385729367,9.78039E+12,eng,384,62199,1613,1/9/2007,Delacorte Books
5458,Junie B.  First Grader: Cheater Pants (Junie B. Jones  #21),Barbara Park/Denise Brunkus,4.04,375823026,9.78038E+12,en-US,86,111,8,4/27/2004,Random House Books for Young Readers
5471,Nineteen Eighty-Four,George Orwell/Thomas Pynchon,4.18,452284236,9.78045E+12,eng,339,9910,748,5/6/2003,Plume
5472,Animal Farm / 1984,George Orwell/Christopher Hitchens,4.28,151010269,9.78015E+12,eng,400,146659,1625,6/1/2003,Houghton Mifflin Harcourt
5477,1984,George Orwell/Erich Fromm,4.18,451516753,9.78045E+12,eng,268,1322,121,7/1/1981,Signet Classics
5478,Nineteen Eighty-Four,George Orwell,4.18,1421808323,9.78142E+12,eng,387,215,17,7/1/2005,1st World Library
5479,Brave New World / Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,60776099,9.78006E+12,eng,340,129179,1047,7/5/2005,Harper Perennial Modern Classics
5480,Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,60535261,9.78006E+12,eng,340,421,53,6/1/2004,HarperCollins
5481,Brave New World Revisited,Aldous Huxley,3.95,60898526,9.78006E+12,eng,123,12989,740,9/5/2006,Harper Perennial Modern Classics
5485,Brave New World,Aldous Huxley,3.99,60850523,9.78006E+12,eng,259,13353,1286,10/17/2006,HarperCollins
5486,Andrew Carnegie,David Nasaw,3.99,1594201048,9.78159E+12,eng,896,2580,205,10/24/2006,Penguin Press HC  The
5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,4.46,375413316,9.78038E+12,eng,1313,3347,245,10/16/2001,Everyman's Library
5490,Children of the Alley,Naguib Mahfouz/Peter Theroux,4.1,385264739,9.78039E+12,eng,464,1192,131,10/18/1996,Anchor
5497,Akhenaten: Dweller in Truth,Naguib Mahfouz/Tagreid Abu-Hassabo,3.81,385499094,9.78039E+12,eng,168,1282,139,4/4/2000,Anchor
5498,Adrift on the Nile,Naguib Mahfouz/Frances Liardet,3.82,385423330,9.78039E+12,eng,167,411,38,1/1/1994,Anchor Books
5499,Midaq Alley,Naguib Mahfouz/Trevor Le Gassick,3.85,385264763,9.78039E+12,eng,286,4815,446,12/1/1991,Anchor Books
5502,The Harafish,Naguib Mahfouz/Catherine Cobham/Naguib Mahfouz,4.36,385423357,9.78039E+12,eng,416,590,61,9/17/1997,Anchor Books
5503,The Day the Leader Was Killed,Naguib Mahfouz/Surgana/Naguib Mahfouz,3.63,385499221,9.78039E+12,eng,112,809,93,6/6/2000,Anchor
5508,Anne Frank Beyond the Diary: A Photographic Remembrance,Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters,4.27,140369260,9.78014E+12,eng,113,24181,242,5/1/1995,Puffin Books
5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies/Alison Leslie Gold,4.29,671662341,9.78067E+12,eng,252,55487,669,4/15/1988,Touchstone Books
5513,The Diary of Anne Frank,Frances Goodrich/Albert Hackett/Wendy Kesselman,4.06,082221718X,9.78082E+12,eng,70,1320,61,10/1/1998,Dramatists Play Service
5514,Anne Frank: Life in Hiding,Johanna Hurwitz/Vera Rosenberry,3.99,380732548,9.78038E+12,eng,64,152,23,12/8/1999,HarperCollins
5518,Cliffs Notes on Hansberry's A Raisin in the Sun,Rosetta James,3.9,822011085,9.78082E+12,en-GB,80,10,2,8/15/1992,Cliffs Notes
5526,Dear John,Nicholas Sparks,4.03,446528056,9.78045E+12,eng,276,502726,9645,10/30/2006,Warner Books (NY)
5527,All the King's Men,Robert Penn Warren,4.09,156004801,9.78016E+12,eng,439,47324,1720,9/1/1996,Harcourt Brace
5528,Cliffs notes on Warren's All the King's Men,L. David Allen,3.45,822001462,9.78082E+12,eng,80,3,1,1/13/1964,Cliffs Notes
5530,All the King's Men: Three Stage Versions,Robert Penn Warren/James A. Perkins/James A. Grimshaw,4,820320978,9.78082E+12,eng,264,3,0,7/4/2000,University of Georgia Press
5534,Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body,Ian King/Lou Schuler/Frederick Deluvier,3.98,1579547699,9.78158E+12,en-US,364,256,13,10/17/2003,Rodale Books
5544,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman,4.28,393316041,9.78039E+12,eng,391,106526,3685,4/12/1997,W. W. Norton & Company
5545,The Feynman Lectures on Physics  3 Vols,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.6,201500647,9.7802E+12,en-US,3,78,7,1/1/1989,Addison Wesley Publishing Company
5548,What Do You Care What Other People Think?,Richard P. Feynman,4.27,393320928,9.78039E+12,eng,256,15700,556,1/11/2001,W.W. Norton & Company
5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard P. Feynman/Michelle Feynman,4.25,738206369,9.78074E+12,en-US,512,1874,93,4/5/2005,Basic Books
5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,4.24,691024170,9.78069E+12,eng,158,13463,320,10/21/1988,Princeton University Press
5554,Kiffe Kiffe Demain (French Edition),Faiza Guene,3.4,785990232,9.78079E+12,fre,182,19,1,10/1/2005,French & European Publications
5558,iWoz,Steve Wozniak/Gina Smith,3.87,393061434,9.78039E+12,en-GB,313,3536,375,9/17/2006,W. W. Norton  Company
5571,Cradle to Cradle: Remaking the Way We Make Things,William McDonough/Michael Braungart,4.11,865475873,9.78087E+12,eng,193,9017,820,4/22/2002,North Point Press
5575,Cradle and All,James Patterson,3.86,446609404,9.78045E+12,eng,384,27869,869,2/1/2001,Vision
5585,The Creation of the American Republic  1776-1787,Gordon S. Wood,4.12,807847232,9.78081E+12,eng,675,1792,43,4/6/1998,Omohundro Institute and University of North Carolina Press
5587,Power  Faith  and Fantasy: America in the Middle East 1776 to the Present,Michael B. Oren,3.98,393058263,9.78039E+12,eng,832,1510,216,1/16/2007,W. W. Norton  Company
5595,Problems of the Self: Philosophical Papers 1956 1972,Bernard Williams,3.97,521290600,9.78052E+12,en-US,276,57,2,3/25/1976,Cambridge University Press
5598,Moral Luck: Philosophical Papers 1973-1980,Bernard Williams,4.09,521286913,9.78052E+12,eng,188,114,5,3/12/1981,Cambridge University Press
5599,Ethics and the Limits of Philosophy,Bernard Williams,4.06,067426858X,9.78067E+12,en-US,230,556,20,3/15/1986,Harvard University Press
5606,On Rhetoric and Language: Four Key Dialogues,Jean Nienkamp,4.2,1880393336,9.78188E+12,eng,232,10,1,7/1/1999,Routledge
5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani/Richard Ellmann/Robert O'Clair,4.23,039332429X,9.78039E+12,eng,1136,286,21,4/17/2003,W. W. Norton  Company
5653,The Elephant War,Gillian Avery,3.67,1903252040,9.7819E+12,eng,256,19,3,10/1/2000,Jane Nissen Books
5659,The Wind in the Willows,Kenneth Grahame/Gillian Avery,3.99,143039091,9.78014E+12,eng,197,147748,3490,10/27/2005,Penguin Books
5660,The Everyman Anthology of Poetry for Children,Gillian Avery/Everyman's Library/Thomas Benwick,4.14,679436340,9.78068E+12,eng,379,22,4,9/27/1994,Everyman's Library
5661,Holiday Romance and Other Writings for Children,Charles Dickens,3.32,460876015,9.78046E+12,eng,368,8,3,5/1/1995,Everyman Paperback Classics
5665,Ideas Have Consequences,Richard M. Weaver,4.16,226876802,9.78023E+12,eng,198,970,105,9/28/1984,University Of Chicago Press
5671,The Ethics of Rhetoric,Richard M. Weaver,4.14,961180021,9.78096E+12,eng,240,65,9,11/3/1995,Routledge
5678,Manliness,Harvey Mansfield,3.39,300106645,9.7803E+12,eng,304,177,31,3/11/2006,Yale University Press
5685,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,4.05,142000272,9.78014E+12,en-US,838,2415,397,12/1/2001,Penguin Books
5691,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.32,99922800,9.7801E+12,eng,796,443,55,1/16/1992,Vintage Classics
5693,Selected Stories of Anton Chekhov,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,4.35,553381008,9.78055E+12,eng,467,27027,466,10/31/2000,Modern Library
5694,Mother Maria Skobtsova: Essential Writings,Maria Skobtsova/Richard Pevear,4.31,1570754365,9.78157E+12,eng,192,62,9,10/1/2002,Orbis Books
5696,What is Art?,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,3.72,140446427,9.78014E+12,eng,230,127,24,8/31/1995,Penguin Classics
5697,The Complete Short Novels,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,4.47,140003292X,9.7814E+12,eng,548,10580,118,8/18/2005,Vintage Classics
5698,The Double and The Gambler,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.16,375719016,9.78038E+12,eng,344,2486,99,1/16/2007,Vintage Classics
5700,The Adolescent,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,3.94,375719008,9.78038E+12,eng,647,3568,159,12/7/2004,Vintage
5712,If I Die in a Combat Zone,Tim O'Brien,3.95,7162995,9.78001E+12,eng,208,11,0,4/7/2003,Flamingo
5713,If I Die In A Combat Zone,Tim O'Brien,3.95,586087990,9.78059E+12,eng,208,53,4,4/24/1995,Flamingo
5720,Rainbow Six (John Clark  #2; Jack Ryan Universe  #10),Tom Clancy/David Dukes,4.09,425170349,9.78043E+12,eng,912,40815,908,9/1/1999,Berkley Books
5728,Child of War  Woman of Peace,Le Ly Hayslip/James Hayslip/Jenny Wurts,3.8,385471475,9.78039E+12,eng,388,186,22,12/1/1993,Anchor
5729,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,Le Ly Hayslip/Jay Wurts,4.12,452271681,9.78045E+12,eng,400,2593,252,11/1/1993,Plume
5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement,Craig Scharlin/Lilia V. Villanueva,4.22,295979844,9.7803E+12,en-US,208,86,4,6/1/2000,University of Washington Press
5736,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,Anne Moody,4.13,385337817,9.78039E+12,eng,424,7072,453,2/3/2004,Delta
5738,I'm Too Young To Be Seventy,Judith Viorst/Laura Gibson,3.93,743267745,9.78074E+12,en-US,64,237,45,10/12/2005,Simon  Schuster
5743,Seventy-Seven Clocks (Bryant & May #3),Christopher Fowler,3.89,553587153,9.78055E+12,eng,496,2095,188,11/29/2005,Bantam Books
5752,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,4.08,142003344,9.78014E+12,eng,528,18793,721,8/26/2003,Penguin Books
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,4.03,60958332,9.78006E+12,eng,448,15441,693,11/7/2000,Harper Perennial Modern Classics
5756,Learnability and Cognition: The Acquisition of Argument Structure,Steven Pinker/Jacques A. Mehler,3.75,262660733,9.78026E+12,eng,432,50,1,8/28/1991,Bradford Book
5759,Fight Club,Chuck Palahniuk,4.19,393327345,9.78039E+12,eng,218,388782,9654,10/17/2005,W.W. Norton & Company (NYC)
5766,BSD Hacks,Lavigne,3.8,596006799,9.7806E+12,en-US,450,42,5,5/31/2004,O'Reilly Media
5770,The Design and Implementation of the 4.3BSD UNIX Operating System,Samuel J. Leffler/Marshall Kirk McKusick/Michael J. Karels,4.26,201061961,9.7802E+12,eng,471,27,2,6/1/1989,Addison Wesley Publishing Company
5776,Choke,Stuart Woods,3.84,61094226,9.78006E+12,eng,352,2288,96,9/12/1996,HarperTorch
5777,Choke Point: A Brinker Mystery (Brinker P.I.),James C. Mitchell,3.22,312315325,9.78031E+12,eng,272,3,0,10/5/2004,St. Martin's Minotaur
5787,The Aleph and Other Stories,Jorge Luis Borges/Andrew Hurley,4.38,142437883,9.78014E+12,eng,210,20259,460,7/27/2004,Penguin Classics
5794,El Aleph,Jorge Luis Borges,4.38,9500425998,9.7895E+12,spa,253,146,9,9/1/2007,Planeta Publishing
5797,Vanity Fair,William Makepeace Thackeray/John Carey,3.79,141439831,9.78014E+12,eng,867,102877,2286,1/30/2003,Penguin Books
5799,Vanity Fair,William Makepeace Thackeray/Nicholas Dames,3.79,1593080719,9.78159E+12,eng,696,553,97,11/1/2003,Barnes  Noble Classics
5800,Vanity Fair,William Makepeace Thackeray,3.79,140620850,9.78014E+12,eng,672,296,34,10/3/1998,Penguin Books
5805,V for Vendetta,Alan Moore/David   Lloyd,4.25,1401207928,9.7814E+12,eng,296,234954,4058,11/1/2005,Vertigo
5809,V.,Thomas Pynchon/Carlos Martin Ramirez,3.96,2020418770,9.78202E+12,fre,640,15174,561,1/2/2001,Contemporary French Fiction
5810,Girl in the Shadows (Shadows  #2),V.C. Andrews,3.81,1416500529,9.78142E+12,en-US,400,5,1,3/7/2006,Pocket Books
5812,V for Vendetta,Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore,4.15,1416516999,9.78142E+12,eng,358,2980,118,3/1/2006,Pocket Star Books
5813,Heaven (Casteel  #1),V.C. Andrews,4.03,671010050,9.78067E+12,eng,464,13,0,4/1/1997,Pocket Books
5814,Slow Learner: Early Stories,Thomas Pynchon,3.5,99532514,9.7801E+12,eng,208,3169,161,2/16/1995,Vintage Classics
5816,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger,4.01,820328073,9.78082E+12,eng,424,152,26,11/1/2006,University of Georgia Press
5821,Casino Royale,Ian Fleming,3.73,141187581,9.78014E+12,eng,181,371,43,6/3/2004,Penguin Books  Limited (UK)
5824,Casino Royale,Anthony Hern/Ian Fleming/Henry Gammidge/John McLusky,3.7,1840238437,9.78184E+12,eng,96,110,10,6/1/2005,Titan Books
5826,Bel Canto,Ann Patchett,3.93,60838728,9.78006E+12,eng,352,218195,13012,8/2/2005,Harper Perennial
5835,Guerilla Film Makers Movie Blueprint,Chris          Jones/Jonathan Newman/Cara Williams,4.2,826414532,9.78083E+12,eng,608,50,1,6/20/2003,Bloomsbury Academic
5838,Mini-Manual of the Urban Guerrilla,Carlos Marighella,3.31,1894925025,9.78189E+12,en-US,66,127,13,9/9/2002,Abraham Guillen Press
5843,The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),Christopher   Duncan,3.13,1590596242,9.78159E+12,en-US,264,37,7,2/1/2006,Apress
5845,A Bend in the River,V.S. Naipaul,3.77,330487140,9.78033E+12,eng,326,13147,690,5/10/2002,Picador USA
5848,The Middle Passage,V.S. Naipaul,3.61,375708340,9.78038E+12,en-US,256,461,35,1/8/2002,Vintage
5851,Magic Seeds,V.S. Naipaul,3.13,375707271,9.78038E+12,eng,280,715,104,11/8/2005,Vintage
5853,Half a Life,V.S. Naipaul,3.25,037570728X,9.78038E+12,eng,224,3078,301,4/23/2009,Vintage International
5855,North of South: An African Journey,Shiva Naipaul,3.89,140188266,9.78014E+12,eng,352,279,33,9/26/1996,Penguin Classics
5863,V.S. Naipaul,Bruce Alvin King,2,1403904561,9.7814E+12,eng,240,0,0,10/10/2003,Palgrave Macmillan
5874,Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin,4.3,806132299,9.78081E+12,eng,670,163,16,4/15/2000,University of Oklahoma Press
5875,Regeneration (Species Imperative  #3),Julie E. Czerneda,4.13,756403456,9.78076E+12,en-US,543,54,2,5/2/2006,DAW Hardcover
5877,The Regeneration Trilogy (Regeneration  #1-3),Pat Barker,4.38,670869295,9.78067E+12,eng,592,1588,95,1/1/1996,Viking Books
5880,The Sparrow (The Sparrow  #1),Mary Doria Russell,4.16,552997773,9.78055E+12,eng,506,664,103,11/1/1997,Black Swan
5881,The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),Rob Kidd/Walt Disney Company,4.05,1423101685,9.78142E+12,eng,144,548,14,12/1/2006,Disney Press
5882,The Sword of Corte?s (Pirates of the Caribbean: Jack Sparrow  #4),Rob Kidd/Jean-Paul Orpinas/Walt Disney Company,3.98,1423100611,9.78142E+12,en-US,122,644,14,10/1/2006,Disney Press
5883,The Pirate Chase (Pirates of the Caribbean: Jack Sparrow  #3),Rob Kidd/Walt Disney Company,3.89,1423100204,9.78142E+12,eng,119,730,20,8/1/2006,Disney Press
5885,The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),Rob Kidd/Jean-Paul Orpinas,3.86,1423100190,9.78142E+12,eng,123,859,27,6/1/2006,Disney Press
5886,The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),Rob Kidd/Jean-Paul Orpinas,3.83,1423100182,9.78142E+12,en-US,135,1414,82,6/1/2006,Disney Press
5890,The Woman in White,Wilkie Collins/Matthew Sweet,4,141439610,9.78014E+12,eng,672,108060,5168,2/27/2003,Penguin Classics
5891,The Woman in White,Wilkie Collins,4,486440966,9.78049E+12,eng,504,136,28,4/15/2005,Dover Publications
5893,The Woman in White,Wilkie Collins/Maria K. Bachman/Don Richard Cox,4,1551116448,9.78155E+12,eng,696,122,15,4/20/2006,Broadview Press Inc
5896,The Woman in White,Wilkie Collins/Camille Cauti,4,1593082800,9.78159E+12,eng,635,624,136,4/25/2005,Barnes  Noble Classics
5898,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,7136587,9.78001E+12,eng,1200,682,43,9/16/2002,Not Avail
5901,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,3.6,393060411,9.78039E+12,eng,624,146,16,10/17/2004,W. W. Norton  Company
5907,The Hobbit  or There and Back Again,J.R.R. Tolkien,4.27,618260307,9.78062E+12,eng,366,2530894,32871,8/15/2002,Houghton Mifflin
5910,The Annotated Hobbit,J.R.R. Tolkien/Douglas A. Anderson,4.27,7137273,9.78001E+12,eng,411,121,16,4/7/2003,HarperCollins
5911,Poems From The Hobbit,J.R.R. Tolkien,4.3,618009345,9.78062E+12,eng,57,169,5,12/13/1999,Houghton Mifflin Harcourt
5912,The Hobbit: Or There and Back Again,J.R.R. Tolkien,4.27,1594130051,9.78159E+12,eng,481,276,43,9/1/2003,Large Print Press
5915,The Hobbit,J.R.R. Tolkien,4.27,261103288,9.78026E+12,eng,277,3213,329,9/17/2007,HarperCollins
5918,Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes,Harry Graham/Frank J. Moore/D. Streamer,3.86,486402185,9.78049E+12,eng,64,44,10,6/19/2013,Dover Publications
5931,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,4.46,872864286,9.78087E+12,eng,200,5149,210,4/1/2004,City Lights Publishers
5932,Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina Garcia,4.3,143039962,9.78014E+12,eng,70,37942,1105,12/26/2006,Penguin Classics
5934,Veinte poemas de amor y una cancion desesperada; Cien sonetos de amor,Pablo Neruda,4.3,1400001447,9.7814E+12,eng,160,1120,54,1/22/2002,Plaza y Janes
5937,Love,Pablo Neruda,4.46,786881488,9.78079E+12,eng,43,1333,68,6/16/1995,Miramax Books
5942,Anil's Ghost,Michael Ondaatje,3.57,375724370,9.78038E+12,eng,311,13022,1013,4/24/2001,Vintage
5952,Waiting for My Cats to Die: A Memoir,Stacy Horn,3.67,312287445,9.78031E+12,eng,320,177,28,1/17/2002,St. Martin's Griffin
5957,Narcissus and Goldmund,Hermann Hesse/Leila Vennewitz,4.2,720608724,9.78072E+12,eng,288,175,9,6/1/1993,Peter Owen Ltd
5966,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear/Simcha Shtull,3.65,1888297018,9.78189E+12,eng,46,71,8,11/1/1995,Maxima New Media
5969,A Sparrow Falls (Courtney #3),Wilbur Smith,4.19,312940688,9.78031E+12,eng,640,5019,91,1/2/2007,St. Martin's Paperbacks
5970,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,4.33,1400033853,9.7814E+12,eng,304,228,44,4/13/2004,Anchor
5974,Sparrow Hawk Red,Ben Mikaelsen,3.79,786811056,9.78079E+12,eng,185,1,0,4/1/1995,Little  Brown Books for Young Readers
5975,The Fall of a Sparrow,Robert Hellenga,3.69,684850273,9.78068E+12,eng,464,824,89,7/6/1999,Scribner
5976,The Bluebird and the Sparrow (Women of the West  #10),Janette Oke,3.83,764202537,9.78076E+12,en-US,251,78,9,8/1/2006,Bethany House Publishers
5981,Journey of the Sparrows,Fran Leeper Buss/Daisy Cubias,3.69,142302090,9.78014E+12,eng,160,205,25,12/30/2002,Puffin Books
5984,Aleutian Sparrow,Karen Hesse/Evon Zerbetz/Kim McGillivray,3.78,1416903275,9.78142E+12,eng,160,710,146,6/1/2005,Margaret K. McElderry Books
5985,An Episode of Sparrows,Rumer Godden,4.21,1590171241,9.78159E+12,en-GB,247,900,126,10/31/2004,The New York Review Children's Collection
5989,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,4.14,140442723,9.78014E+12,eng,256,389,28,4/26/1973,Penguin Classics
5991,混血王子的背叛 (哈利波特  #6),J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華,4.57,9573321742,9.78957E+12,zho,735,75,0,10/1/2005,皇冠文化出版有限公司
6003,火盃的考驗 (哈利波特  #4),J.K. Rowling/J.K.羅琳/彭倩文,4.56,9573318318,9.78957E+12,zho,768,91,2,12/8/2001,皇冠文化出版有限公司
6008,Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young,4.3,093244055X,9.78093E+12,eng,184,169,21,10/8/1990,Oberlin College Press
6038,The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar,3.88,60970618,9.78006E+12,eng,528,11,0,12/1/1986,HarperCollins Publishers
6048,Juniper,Monica Furlong,4.16,394832205,9.78039E+12,eng,198,112,7,2/24/2004,Random House Children's Books
6057,The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent/Sonia Nordenson,3.2,1880823195,9.78188E+12,en-GB,194,30,3,10/1/1998,North Star Publications (MA)
6058,The Road Back,Erich Maria Remarque,4.32,1931541744,9.78193E+12,eng,352,3146,99,12/1/2001,Simon Publications
6066,Robinson Crusoe,Daniel Defoe/L.J. Swingle,3.67,1593080115,9.78159E+12,eng,312,350,49,4/1/2003,Barnes & Noble Classics
6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,4.25,684813211,9.78068E+12,en-US,272,1130,110,10/1/1995,Scribner
6076,The Work of Mourning,Jacques Derrida/Pascale-Anne Brault/Michael Naas,4.2,226142817,9.78023E+12,eng,272,167,7,9/15/2003,University of Chicago Press
6089,Transform Your Life: A step-by-step programme for change,Diana Cooper,4,749919442,9.78075E+12,eng,176,6,0,10/29/1998,Little  Brown Book Group
6106,A Short History of Byzantium,John Julius Norwich,4.09,679772693,9.78068E+12,eng,496,1772,142,12/29/1998,Vintage
6107,The Middle Sea: A History of the Mediterranean,John Julius Norwich,3.85,701176083,9.7807E+12,eng,588,662,53,10/31/2006,Chatto & Windus
