bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
42953,Alaska,James A. Michener,4.12,037576142X,9.78038E+12,eng,868,9330,590,11/12/2002,Dial Press Trade Paperback
42955,The Drifters,James A. Michener,4.04,449213536,9.78045E+12,eng,768,6253,353,10/12/1986,Fawcett Books
42956,Sayonara,James A. Michener,3.81,449204146,9.78045E+12,eng,208,1848,104,9/12/1983,Fawcett
42959,The Bridge at Andau,James A. Michener,3.94,449210502,9.78045E+12,en-US,288,1135,158,9/12/1985,Fawcett
42960,Caribbean,James A. Michener,3.93,812974921,9.78081E+12,eng,672,4718,232,12/13/2005,Dial Press
42986,War and Remembrance (The Henry Family  #2),Herman Wouk,4.41,316954993,9.78032E+12,eng,1042,29555,680,2/5/2002,Back Bay Books
42988,Don't Stop the Carnival,Herman Wouk,3.93,316955124,9.78032E+12,eng,416,2700,298,5/15/1992,Back Bay Books
42989,The Hope (The Hope and the Glory  #1),Herman Wouk,4.15,316954411,9.78032E+12,eng,704,2336,141,6/3/2002,Back Bay Books
42990,Youngblood Hawke,Herman Wouk,4.04,316955175,9.78032E+12,en-US,783,1248,68,5/15/1992,Back Bay Books
42993,Aurora Dawn,Herman Wouk,3.47,316955094,9.78032E+12,en-US,288,213,20,4/15/1992,Back Bay Books
43010,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1419317261,9.78142E+12,eng,6,614,119,12/1/2006,Recorded Books
43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,4.16,374105235,9.78037E+12,eng,229,147820,9547,2/13/2007,Sarah Crichton Books
43017,Yellow Back Radio Broke-Down,Ishmael Reed,3.83,1564782387,9.78156E+12,eng,177,496,38,5/1/2000,Dalkey Archive Press
43027,Anthem,Ayn Rand,3.63,452286352,9.78045E+12,eng,256,470,67,12/28/2004,NAL
43028,Sorrow's Anthem (Lincoln Perry  #2),Michael Koryta,3.89,312936605,9.78031E+12,eng,330,62,7,1/2/2007,St. Martin's Paperbacks
43035,White Fang,Jack London,3.98,439236193,9.78044E+12,eng,252,119589,3124,1/1/2001,Scholastic Paperbacks
43037,The Call of the Wild  White Fang and Other Stories,Jack London,3.99,192835149,9.78019E+12,eng,400,18720,192,8/20/1998,Oxford University Press  USA
43039,White Fang,Kathleen Olmstead/Jack London/Dan Andreasen/Arthur Pober,4.24,1402725000,9.7814E+12,en-US,160,713,31,3/28/2006,Sterling
43044,The Sea-Wolf and Selected Stories,Jack London/Ben Bova,4.06,451529367,9.78045E+12,eng,352,781,40,5/4/2004,Signet Classics
43045,The Death of an Irish Sea Wolf (Peter McGarr  #12),Bartholomew Gill,3.74,380725789,9.78038E+12,eng,304,135,12,10/1/1997,Avon
43046,Jack London Illustrated: The Call of the Wild/White Fang/The Sea-Wolf/40 Short Stories,Jack London,4.26,517309807,9.78052E+12,eng,761,20,1,10/2/1993,Random House Value Publishing
43049,The Sea Wolf,Jack London,4.04,1598184318,9.7816E+12,eng,425,19091,851,6/1/2005,Alan Rodgers Books
43051,Kilo Class (Admiral Arnold Morgan  #2),Patrick Robinson,4.05,61096857,9.78006E+12,eng,512,1738,58,3/3/1999,HarperPaperbacks
43058,Barracuda 945 (Admiral Arnold Morgan  #6),Patrick Robinson,3.97,60086637,9.78006E+12,eng,498,1119,27,6/29/2004,HarperTorch
43059,H.M.S. Unseen (Admiral Arnold Morgan  #3),Patrick Robinson/Sandler/David McCallum,4.01,61098019,9.78006E+12,eng,544,2076,38,3/1/2000,HarperTorch
43060,Slider,Patrick Robinson,4.13,006058033X,9.78006E+12,en-US,416,66,7,4/27/2004,It Books
43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),Patrick Robinson,3.96,61030651,9.78006E+12,eng,496,1581,46,5/1/2001,HarperTorch
43063,Menace Invisible (Admiral Arnold Morgan  #3),Patrick Robinson,4.01,2226114971,9.78223E+12,fre,384,3,0,3/1/2000,Albin Michel
43068,True Blue: The Oxford Boat Race Mutiny,Daniel Topolski/Patrick Robinson,4.24,553400037,9.78055E+12,en-US,320,69,13,2/23/1990,Bantam
43072,A Picture Book of Anne Frank,David A. Adler/Karen Ritz,4.18,823410781,9.78082E+12,en-US,32,217,70,1/1/1993,Holiday House
43073,Who Was Anne Frank?,Ann Abramson/Nancy Harrison,4.26,448444828,9.78045E+12,eng,103,1953,293,1/18/2007,Penguin Workshop
43074,Enslaved by Ducks,Bob Tarte,3.44,1565124502,9.78157E+12,eng,308,2263,448,10/1/2004,Algonquin Books
43076,Ice Castles,Leonore Fleischer,3.87,044970081X,9.78045E+12,eng,220,161,19,3/12/1982,Fawcett
43081,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,Rusty Young/Thomas McFadden,4.26,312330340,9.78031E+12,eng,400,11121,522,5/1/2004,St. Martin's Griffin
43082,Marching Powder,Rusty Young,4.26,330419587,9.78033E+12,eng,371,906,94,7/1/2004,Pan MacMillan
43084,Nations and Nationalism since 1780: Programme  Myth  Reality,Eric Hobsbawm,3.9,521439612,9.78052E+12,eng,214,1175,39,10/30/1992,Cambridge University Press
43087,Interesting Times: A Twentieth-Century Life,Eric Hobsbawm,4.06,1565849655,9.78157E+12,eng,448,374,24,5/16/2005,New Press
43089,Industry and Empire: The Birth of the Industrial Revolution,Eric Hobsbawm/Chris Wrigley,3.92,1565845617,9.78157E+12,eng,411,301,14,9/1/1999,The New Press
43098,The Communist Manifesto,Karl Marx/Friedrich Engels/Eric Hobsbawm,3.55,1859848982,9.78186E+12,eng,88,309,38,5/1/1998,Verso
43101,On the Edge of the New Century,Eric Hobsbawm/Allan Cameron/Antonio Polito,3.71,1565846710,9.78157E+12,eng,192,82,5,5/1/2001,New Press
43106,The Age of Extremes: The Short Twentieth Century  1914-1991,Eric Hobsbawm,4.25,349106711,9.78035E+12,eng,638,348,24,11/12/1995,Abacus
43110,Echoes of the Marseillaise: Two Centuries Look Back on the French Revolution,Eric Hobsbawm,3.52,813515246,9.78081E+12,eng,168,57,7,4/1/1990,Rutgers University Press
43128,Winter Is the Warmest Season,Lauren Stringer,3.9,152049673,9.78015E+12,eng,40,408,83,10/1/2006,Harcourt
43129,Winter (Four Seasons  #4),Nuria Roca/Rosa Maria Curto,3.82,764127314,9.78076E+12,eng,36,7,1,6/30/2004,Barron's Educational Series
43130,It's Winter,Linda Glaser/Glaser Linda/Susan Swan,3.64,761316809,9.78076E+12,eng,32,88,14,9/1/2002,First Avenue Editions (Tm)
43132,Winter Season: A Dancer's Journal,Toni Bentley,3.92,813027055,9.78081E+12,en-US,168,425,39,11/10/2003,University Press of Florida
43150,Twilight of the Idols/The Anti-Christ,Friedrich Nietzsche/Michael Tanner,4.16,140445145,9.78014E+12,en-GB,208,7149,143,1/25/1990,Penguin Classics
43166,Practical DV Filmmaking,Russell Evans,3.46,240807383,9.78024E+12,en-US,408,9,0,11/1/2005,Focal Press
43171,Diana Vreeland,Eleanor Dwight,4.24,688167381,9.78069E+12,eng,320,150,17,10/22/2002,Harper Design
43175,Inventive Paris clothes: 1909-1939 - a photographic essay,Diana Vreeland/Irving Penn,3.67,067040067X,9.78067E+12,eng,95,3,0,5/26/1978,Penguin Putnam
43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,James T. Patterson,3.85,195156323,9.7802E+12,eng,320,159,24,12/12/2002,Oxford University Press  USA
43180,Henry V,William Shakespeare/Stephen Orgel/A.R. Braunmuller/Claire McEachern,3.88,140714588,9.78014E+12,eng,121,433,39,9/1/1999,Penguin Classics
43219,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,Ernesto Laclau/Chantal Mouffe,3.89,1859843301,9.78186E+12,eng,200,1063,35,5/17/2001,Verso
43220,On Populist Reason,Ernesto Laclau,4.04,1859846513,9.78186E+12,eng,276,208,11,7/17/2005,Verso
43221,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,Judith Butler/Ernesto Laclau/Slavoj ?i?ek,3.92,185984278X,9.78186E+12,eng,329,707,18,7/17/2000,Verso
43228,The Meaning of Life,Terry Eagleton,3.5,199210705,9.7802E+12,en-GB,187,755,94,5/1/2007,Oxford University Press  USA
43229,Sweet Violence: The Idea of the Tragic,Terry Eagleton,4,631233601,9.78063E+12,eng,348,85,8,9/27/2002,Wiley-Blackwell
43230,The English Novel: An Introduction,Terry Eagleton,3.77,1405117079,9.78141E+12,eng,376,101,10,8/6/2004,Wiley-Blackwell
43236,MySQL Cookbook,Paul DuBois,4,059652708X,9.7806E+12,en-US,980,126,8,12/4/2006,O'Reilly Media
43244,High Performance MySQL: Optimization  Backups  Replication & Load Balancing,Jeremy D. Zawodny/Derek J. Balling,4.23,596003064,9.7806E+12,eng,304,403,17,4/18/2004,O'Reilly Media
43255,Not Without My Daughter,Betty Mahmoody,4.1,552152161,9.78055E+12,eng,528,19790,1042,7/5/2004,Transworld Publishers Ltd
43268,Aman: The Story of a Somali Girl,Virginia Lee Barnes,3.77,679762094,9.78068E+12,eng,368,549,46,8/29/1995,Vintage
43269,Amanda's Story (The Girls of Lighthouse Lane #4),Thomas Kinkade/Erika Tamar,4.04,60543523,9.78006E+12,eng,208,4,0,3/14/2006,HarperCollins
43271,Lizabeth's Story (The Girls of Lighthouse Lane #3),Thomas Kinkade/Erika Tamar,3.96,60543493,9.78006E+12,eng,192,24,0,10/18/2005,HarperCollins
43273,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,Barbara Coloroso,4.19,60014318,9.78006E+12,en-US,352,1215,129,8/20/2002,William Morrow Paperbacks
43278,Creating a Life Worth Living,Carol Lloyd,4.02,60952431,9.78006E+12,eng,336,353,24,8/2/1997,William Morrow Paperbacks
43282,Happy Endings: Finishing the Edges of Your Quilts,Mimi Dietrich,4.25,1564775003,9.78156E+12,en-US,80,24,3,6/4/2013,That Patchwork Place
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,4.25,1886968055,9.78189E+12,en-US,226,12,0,4/1/2005,Sidran Press
43287,Year's Happy Ending,Betty Neels,3.97,373511620,9.78037E+12,eng,216,134,14,9/24/2001,Harlequin Readers' Choice
43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,John Ehle,4.15,385239548,9.78039E+12,eng,424,3166,152,9/22/1997,Anchor Books
43317,The Trail of Tears,Joseph Bruchac/Diana Magnuson,3.91,679890521,9.78068E+12,eng,48,170,31,9/21/1999,Random House Books for Young Readers
43324,Are You Afraid of the Dark?,Sidney Sheldon,3.66,7165161,9.78001E+12,eng,401,23924,681,7/1/2005,HarperCollins Publishers
43325,Nothing Lasts Forever,Sidney Sheldon,3.84,446354732,9.78045E+12,eng,384,26040,614,9/1/1995,Grand Central
43328,Rage of Angels,Sidney Sheldon,3.93,6178731,9.78001E+12,eng,512,30283,860,8/3/1999,HarperCollins Publishers
43331,He Sees You When You're Sleeping,Mary Higgins Clark/Carol Higgins Clark,3.79,743456866,9.78074E+12,en-US,230,477,31,11/1/2002,Pocket Books
43332,My Gal Sunday,Mary Higgins Clark,3.57,671014919,9.78067E+12,en-US,206,5355,183,2/1/2003,Pocket Books
43334,We'll Meet Again,Mary Higgins Clark,3.85,743484312,9.78074E+12,eng,234,8892,260,2/2/2004,Pocket Books
43335,All Through the Night,Mary Higgins Clark,3.7,671027123,9.78067E+12,en-US,256,6332,224,10/1/1999,Pocket Books
43338,The Night Awakens: A Mystery Writers of America Anthology,Mary Higgins Clark/Angela Zeman/Noreen Ayres/Sally Cabot Gunning/Joseph Hansen/Sarah Shankman/Nancy Pickard/Eleanor Taylor Bland/Brendan DuBois/Edward D. Hoch/Loren D. Estleman,3.51,671519182,9.78067E+12,en-US,303,162,13,2/1/2000,Simon and Schuster
43339,Where Are the Children?,Mary Higgins Clark,4.02,1416507779,9.78142E+12,eng,304,39738,969,7/1/2005,Pocket Books
43340,The Second Time Around,Mary Higgins Clark,3.75,743412621,9.78074E+12,eng,373,7472,296,4/1/2004,Pocket Books
43342,You Belong To Me,Mary Higgins Clark,3.87,671004549,9.78067E+12,en-US,384,20843,421,4/1/1999,Pocket Books
43343,Stowaway and Milk Run: Two Unabridged Stories From Mary Higgins Clark,Mary Higgins Clark/Jan Maxwell,3.49,671046241,9.78067E+12,eng,0,64,2,12/1/1999,Simon & Schuster Audio
43344,The Christmas Thief (Regan Reilly Mysteries  #9),Mary Higgins Clark/Carol Higgins Clark,3.61,739447343,9.78074E+12,eng,253,12,2,1/1/2004,Doubleday
43348,Kitchen Privileges: A Memoir,Mary Higgins Clark,3.84,743206053,9.78074E+12,eng,208,1756,255,11/19/2002,Simon & Schuster
43352,I'll Be Seeing You,Mary Higgins Clark,3.81,671888587,9.78067E+12,eng,307,14904,291,5/1/1994,Pocket Books
43360,Mount Vernon Love Story: A Novel of George and Martha Washington,Mary Higgins Clark,3.62,743448944,9.78074E+12,eng,254,3914,495,6/1/2003,Pocket Books
43361,Inventing the People: The Rise of Popular Sovereignty in England and America,Edmund S. Morgan,3.78,393306232,9.78039E+12,eng,320,106,4,9/17/1989,W. W. Norton  Company
43363,Benjamin Franklin,Edmund S. Morgan,3.87,300101627,9.7803E+12,eng,352,1476,84,8/11/2003,Yale University Press
43365,American Slavery  American Freedom,Edmund S. Morgan,4.11,039332494X,9.78039E+12,eng,464,3008,83,10/17/2003,W. W. Norton  Company
43368,The Puritan Dilemma: The Story of John Winthrop,Edmund S. Morgan,3.41,321478061,9.78032E+12,eng,210,551,58,10/1/2006,Pearson
43370,Thomas Jefferson: Author of America,Christopher Hitchens,3.91,60598964,9.78006E+12,eng,188,2319,221,5/31/2005,Atlas Books/HarperCollins Publishers
43371,No One Left to Lie to: The Values of the Worst Family,Christopher Hitchens,3.86,1859842844,9.78186E+12,eng,150,1433,157,7/17/2000,Verso
43372,The Missionary Position: Mother Teresa in Theory and Practice,Christopher Hitchens,4.06,185984054X,9.78186E+12,eng,98,7240,571,4/17/1997,Verso
43375,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,4.01,1859843832,9.78186E+12,eng,430,211,16,1/1/2002,Verso
43376,For the Sake of Argument: Essays and Minority Reports,Christopher Hitchens,4.16,860916286,9.78086E+12,en-GB,368,221,9,9/17/1994,Verso
43377,The Trial of Henry Kissinger,Christopher Hitchens,3.96,1859843980,9.78186E+12,eng,161,2614,187,6/17/2002,Verso
43378,A Long Short War: The Postponed Liberation of Iraq,Christopher Hitchens,3.75,452284988,9.78045E+12,en-US,112,371,24,6/3/2003,Plume
43380,Blaming the Victims: Spurious Scholarship and the Palestinian Question,Edward W. Said/Christopher Hitchens,4.22,1859843409,9.78186E+12,eng,296,166,7,9/17/2001,Verso
43384,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,4.01,1859847862,9.78186E+12,en-US,432,24,4,3/17/2001,Verso
43390,1968: War and Democracy,Eugene J. McCarthy/Christopher Hitchens,4.5,1883477379,9.78188E+12,eng,246,2,1,9/23/2000,Lone Oak Press
43394,Orwell in Spain: The Full Text of Homage to Catalonia  with Associated Articles  Reviews and Letters from the Complete Works of George Orwell,George Orwell/Christopher Hitchens,4.14,141185163,9.78014E+12,eng,416,211,16,5/3/2001,Penguin Classics
43399,Prepared for the Worst: Selected Essays and Minority Reports,Christopher Hitchens,4.02,809078678,9.78081E+12,eng,365,164,7,11/1/1988,Hill & Wang Publ. (NY)
43401,Hons and Rebels,Jessica Mitford/Christopher Hitchens,4.13,1590171101,9.78159E+12,eng,284,2999,200,9/30/2004,NYRB Classics
43407,Alles ist erleuchtet,Jonathan Safran Foer/Dirk van Gunsteren,3.9,3462032178,9.78346E+12,ger,384,39,4,2/20/2003,Kiepenheuer & Witsch
43409,How to Be Lost,Amanda Eyre Ward,3.54,345483170,9.78035E+12,en-US,290,6176,675,8/30/2005,Ballantine Books
43416,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,Theodore Sturgeon/Paul Williams/Kurt Vonnegut Jr.,4.42,1556434243,9.78156E+12,eng,400,141,11,9/5/2002,North Atlantic Books
43419,Surviving Justice: America's Wrongfully Convicted and Exonerated,Scott Turow/Lola Vollen/Dave Eggers,4.29,1932416234,9.78193E+12,eng,489,264,32,11/4/2005,McSweeney's
43423,McSweeney's #14,Dave Eggers,3.73,1932416129,9.78193E+12,eng,306,334,21,9/27/2004,McSweeney's
43424,The Best of McSweeney's  Vol. 2,Dave Eggers,3.81,241142466,9.78024E+12,en-US,384,68,5,8/25/2005,Hamish hamilton
43426,Une oeuvre dechirante d'un genie renversant,Dave Eggers/Michelle Herpe-Volinsky,3.68,2290328243,9.78229E+12,fre,536,4,0,4/10/2003,J'ai lu
43432,The Tenants of Moonbloom,Edward Lewis Wallant/Dave Eggers,3.88,1590170709,9.78159E+12,en-US,264,520,78,11/30/2003,NYRB Classics
43433,McSweeney's #18,Dave Eggers,3.72,1932416382,9.78193E+12,eng,200,407,31,12/8/2005,McSweeney's
43437,McSweeney's #19,Dave Eggers/T. Coraghessan Boyle/Adam Golaski/Sean Casey/Brendan Connell,3.8,193241648X,9.78193E+12,en-GB,250,305,15,4/10/2006,McSweeney's
43438,McSweeney's #11,Dave Eggers/A.G. Pasquella/Brent Hoff/Stephen Elliott/Daphne Beal/Denis Johnson/Tom Bissell/Sean Warren/Samantha Hunt/Robert Olmstead/T. Coraghessan Boyle/David Means/Doug Dorst/Joyce Carol Oates/McSweeney's Publishing,3.94,1932416013,9.78193E+12,eng,293,171,6,7/1/2003,McSweeney's
43440,Forty Stories,Donald Barthelme,4.2,141180943,9.78014E+12,eng,246,2496,123,4/7/2005,Penguin Books
43441,A Tramp Abroad,Mark Twain/Dave Eggers,3.86,812970039,9.78081E+12,eng,400,26,9,10/14/2003,Modern Library
43451,Flores en el atico,V.C. Andrews/Jesus Pardo,3.81,849759746X,9.7885E+12,spa,480,1399,220,8/30/2005,DeBolsillo
43454,Black Cat (Gemini  #2),V.C. Andrews,3.76,743428676,9.78074E+12,eng,375,23,4,10/5/2004,Pocket Books
43455,Shooting Stars (Shooting Stars  #1-4),V.C. Andrews,3.94,743449029,9.78074E+12,en-US,656,1231,22,12/1/2002,Pocket Books
43456,Scattered Leaves (Early Spring  #2),V.C. Andrews,3.78,1416530819,9.78142E+12,en-US,416,1481,44,2/27/2007,Pocket Star
43457,Rose (Shooting Stars  #3),V.C. Andrews,3.72,671039954,9.78067E+12,eng,185,2352,29,9/1/2001,Pocket Books
43459,Ice (Shooting Stars  #2),V.C. Andrews,3.75,671039946,9.78067E+12,en-US,208,2455,26,7/31/2001,Pocket Books
43460,Into the Woods (De Beers  #4),V.C. Andrews,3.87,743428595,9.78074E+12,eng,464,2395,34,1/1/2003,Pocket Books
43461,Ruby (Landry  #1),V.C. Andrews,3.93,1568950748,9.78157E+12,eng,402,17,0,12/1/1994,Wheeler Publishing
43475,Criss Cross,Lynne Rae Perkins,3.34,60092726,9.78006E+12,en-US,337,7752,1056,8/30/2005,Greenwillow Books
43476,The Criss Cross,Crystal Lacey Winslow,4.2,971702128,9.78097E+12,en-US,360,110,16,8/1/2004,Melodrama Publishing
43484,Honey (Shooting Stars  #4),V.C. Andrews,3.74,671039962,9.78067E+12,eng,180,2447,27,10/2/2001,Pocket Books
43486,Raven (Orphans  #4),V.C. Andrews,3.71,671020315,9.78067E+12,eng,192,4678,59,1/27/1999,Pocket Books
43487,Fulgor oculto (Landry  #3),V.C. Andrews/Elisa Cerdan,3.89,1400000742,9.7814E+12,spa,400,5,0,1/22/2002,Plaza y Janes
43488,Hidden Leaves (De Beers  #5),V.C. Andrews,3.87,743457870,9.78074E+12,en-US,288,2023,26,3/1/2003,Pocket Star
43489,Music in the Night (Logan  #4),V.C. Andrews,3.85,067153467X,9.78067E+12,eng,320,5554,64,3/1/1998,Pocket Books
43490,Runaways (Orphans  #5),V.C. Andrews,3.77,671007637,9.78067E+12,eng,342,5121,78,11/1/1998,Pocket Books
43491,Child of Darkness (Gemini  #3),V.C. Andrews,3.81,1416500502,9.78142E+12,eng,400,19,4,3/15/2005,Gallery Books
43499,Die Flucht der Waisen (Die Orphan-Saga  #5),V.C. Andrews/Susanne Althoetmar-Smarczyk,3.77,3442354560,9.78344E+12,ger,349,2,0,3/1/2002,Goldmann
43503,Dornen des Glucks (Das Erbe von Foxworth Hall  #3),V.C. Andrews/Michael Gorden,3.77,3442552966,9.78344E+12,ger,412,5,0,9/1/2002,Goldmann
43504,Harry Potter and the Philosopher's Stone (Harry Potter  #1),J.K. Rowling,4.47,158234681X,9.78158E+12,gla,250,11,0,7/1/2010,Bloomsbury USA Childrens
43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),J.K. Rowling,4.56,074754624X,9.78075E+12,eng,636,18754,906,7/8/2000,Bloomsbury
43526,Sun-Kissed (The Au Pairs #3),Melissa de la Cruz,3.86,1416917462,9.78142E+12,eng,306,2720,51,5/23/2006,Simon & Schuster
43527,Crazy Hot (The Au Pairs  #4),Melissa de la Cruz,3.94,141693961X,9.78142E+12,eng,271,2501,64,5/8/2007,Simon & Schuster
43529,The Au Pairs (The Au Pairs #1),Melissa de la Cruz,3.65,689873190,9.78069E+12,eng,294,6140,244,5/31/2005,Simon & Schuster Books for Young Readers
43536,Wooden: A Lifetime of Observations and Reflections On and Off the Court,John Wooden/Steve Jamison,4.45,809230410,9.78081E+12,eng,201,3429,274,4/22/1997,McGraw-Hill
43544,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,Robert Louis Stevenson/Jenny Davidson,4.01,1593080549,9.78159E+12,eng,320,857,57,10/1/2003,Barnes  Noble Classics
43545,The Once and Future King (The Once and Future King  #1-4),T.H. White,4.07,441627404,9.78044E+12,eng,639,85082,2921,6/15/1987,Ace
43547,Rose of No Man's Land,Michelle Tea,3.52,156030934,9.78016E+12,eng,320,1484,161,2/5/2007,Mariner Books
43548,The Roses of No Man's Land,Lyn Macdonald,4.26,014017866X,9.78014E+12,eng,320,293,36,9/7/1993,Penguin UK
43554,The Quitter,Harvey Pekar/Dean Haspiel,3.6,1401204007,9.7814E+12,en-US,104,1318,125,9/6/2006,Vertigo
43555,The Best American Comics 2006,Harvey Pekar/Anne Elizabeth Moore/Esther Pearl Watson/Lilli Carre/Robert Crumb/Chris Ware/Kim Deitch/Jaime Hernandez/Alison Bechdel/Joe Sacco/Lynda Barry/Justin Hall/Joel Priddy/Anders Nilsen/David Lasky/Ben Katchor/Rebecca Dart/Ivan Brunetti/Jonathan   Bennett/John Porcellino/David Heatley/Lloyd Dangle/Hob/Gilbert Shelton/Olivia Schanzer/Alex Robinson/Jessica Abel/Seth Tobocman/Rick Geary/Tom Hart/Kurt Wolfgang/Jesse Reklaw,3.87,618718745,9.78062E+12,eng,293,1502,124,10/1/2006,Houghton Mifflin
43556,The New American Splendor Anthology: From Off the Streets of Cleveland,Harvey Pekar,4.21,941423646,9.78094E+12,eng,300,577,25,1/22/1993,Running Press Adult
43562,American Splendor: Another Day,Harvey Pekar/Ty Templeton/Eddie Campbell/Hilary Barta,3.71,1401212352,9.7814E+12,en-US,136,349,28,4/7/2007,Vertigo
43564,Face Off: How to Draw Amazing Caricatures & Comic Portraits,Harry Hamernik,4.02,1581807597,9.78158E+12,eng,127,67,5,9/27/2006,Impact
43582,David Boring,Daniel Clowes,3.81,1594971226,9.78159E+12,spa,128,71,2,5/25/2005,Public Square Books
43586,Lout Rampage!,Daniel Clowes,4.1,1560970707,9.78156E+12,eng,96,177,9,11/1/1992,Fantagraphics Books
43594,The Campfire Collection: Spine-tingling Tales to Tell in the Dark,Eric B. Martin/George R. Stewart/Peter Matthiessen/Robert W. Service/Judith M. Brueske/Anthony Boucher/Tobias Wolff/John Long/Frank Norris/Beryl Bainbridge/Greg Child/Marc Reisner/Haruki Murakami/Jack London/Edgar Allan Poe/Paul Bowles/Larry Kanuit,3.22,811824543,9.78081E+12,en-US,176,50,6,3/1/2000,Chronicle Books
43603,The People of Paper,Salvador Plascencia,4.09,156032112,9.78016E+12,eng,256,4154,458,11/13/2006,Mariner Books
43616,The Gunslinger's Bride (Montana Mavericks: Historicals #1),Cheryl St. John,3.68,373291779,9.78037E+12,eng,304,137,11,8/24/2001,Harlequin Historical
43618,Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),Linda Lael Miller,4.04,743411544,9.78074E+12,eng,393,823,40,1/1/2001,Pocket Books
43619,The Gunslinger (Two Brothers  #2),Linda Lael Miller,4.22,1568958129,9.78157E+12,eng,179,78,1,1/1/1999,Wheeler Publishing
43620,The Gunslinger,Mary McBride,4.1,373288565,9.78037E+12,eng,304,17,2,12/23/1994,Harlequin Historical
43623,Gunslinger and Nine Other Action-Packed Stories of the Wild West,Ed Gorman/Bill Pronzini,4.25,1569800367,9.78157E+12,eng,131,4,1,3/1/1995,Barricade Books
43630,Leadership and the One Minute Manager: Increasing Effectiveness Through Situational Leadership,Kenneth H. Blanchard/Drea Zigarmi/Patricia Zigarmi,3.97,688039693,9.78069E+12,en-US,111,2592,123,10/20/1999,William Morrow & Company
43636,Atlantic Shift,Emily Barr,3.31,755301943,9.78076E+12,eng,406,138,12,3/14/2005,Headline Review
43641,Water for Elephants,Sara Gruen,4.09,1565125606,9.78157E+12,eng,335,1260027,52759,5/1/2007,Algonquin Books
43650,Something Borrowed,Rebecca Hagan Lee,4.14,786500735,9.78079E+12,eng,282,38,1,2/1/1995,Diamond/Charter
43656,Double-Cross (Athena Force #4),Meredith Fletcher,3.72,373513283,9.78037E+12,eng,304,38,3,9/24/2004,Silhouette Bombshell
43661,McNally's Alibi (Archy McNally Novels),Vincent Lardo/Lawrence Sanders,3.9,425191192,9.78043E+12,eng,304,221,4,8/5/2003,Berkley
43666,McNally's Puzzle (Archy McNally  #6),Lawrence Sanders,3.85,425157466,9.78043E+12,eng,343,1569,63,2/1/1997,Berkley
43669,McNally's Caper (Archy McNally  #4),Lawrence Sanders,3.9,425145301,9.78043E+12,eng,352,1604,49,1/1/1995,Berkley
43673,The First Deadly Sin (Deadly Sins  #2),Lawrence Sanders,4.04,425104273,9.78043E+12,eng,628,5817,145,4/15/1987,Berkley
43675,First Deadly Sin,Lawrence Sanders,4.04,871881780,9.78087E+12,eng,17,2,0,7/1/1989,Random House Audio
43678,The Anderson Tapes (Deadly Sins #1),Lawrence Sanders,3.68,425103641,9.78043E+12,eng,336,1275,25,3/15/1987,Berkley
43681,A Garden Of Vipers (Carson Ryder  #3),Jack Kerley,3.96,451412338,9.78045E+12,en-US,400,562,37,2/6/2007,Onyx
43682,The Death Collectors (Carson Ryder  #2),Jack Kerley,3.94,451218299,9.78045E+12,eng,400,1088,78,5/2/2006,Signet
43691,The Master,Colm Toibin,3.83,743250419,9.78074E+12,eng,339,7299,771,5/3/2005,Scribner
43700,The South,Colm Toibin,3.6,140149864,9.78014E+12,eng,240,807,92,10/1/1992,Penguin Books
43702,The Blackwater Lightship,Colm Toibin,3.87,743203313,9.78074E+12,eng,288,4421,367,6/5/2005,Scribner
43704,The Sign of the Cross: Travels in Catholic Europe,Colm Toibin,3.8,330373579,9.78033E+12,eng,243,23,7,5/4/2001,Picador USA
43706,Through the Arc of the Rain Forest,Karen Tei Yamashita,3.9,091827382X,9.78092E+12,eng,212,127,18,7/1/1990,Coffee House Press
43708,Tropic of Orange,Karen Tei Yamashita,3.55,1566890640,9.78157E+12,eng,268,1749,118,9/1/1997,Coffee House Press
43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),Harold Abelson/Gerald Jay Sussman/Julie Sussman,4.45,262510871,9.78026E+12,en-US,657,3654,133,7/25/1996,MIT Press
43717,Crooked Little Vein,Warren Ellis,3.82,60723939,9.78006E+12,en-US,288,7811,991,7/24/2007,William Morrow
